,p_prism_cvws,p_gpm_cvws,p_dmet_cvws,p_chirps_cvws,p_psn_cvws,aet_modis_cvws,aet_gldas_cvws,aet_tc_cvws,aet_fldas_cvws,pet_modis_cvws,pet_gldas_cvws,pet_tc_cvws,pet_nldas_cvws,pet_gmet_cvws,sm_smos_cvws,sm_smap_cvws,sm_tc_cvws,sm_gldas_cvws,swe_gldas_cvws,swe_fldas_cvws,swe_dmet_cvws,swe_tc_cvws
2002-03-31,12.155117583281921,10.499116028886219,12.497561572488827,10.887973539420269,9.66914953652549,4.8309288055326745,8.03646994404299,6.808871184041227,8.733717852406016,15.294217728979993,19.301902774022977,10.688333114044896,16.436996559536045,13.718666128767858,,,21.56715714943016,81.22985796395088,2.1568184384026994,4.946943841914374,3.972631670008554,7.3013942318903196
2002-04-30,4.337388165581856,4.509107814379314,4.896376425043814,4.9653280597900435,4.254308398010972,4.996017799417192,10.182857950767403,8.304648893455603,10.007421475000948,16.84666818368411,31.07054362006453,16.4594033764491,23.636476101324483,17.83335452325612,,,17.772619244742778,76.42754401895564,0.11292931572533937,1.630111525856538,3.629216018870509,2.692028177267451
2002-05-31,4.128341840537901,3.4087311558636335,3.8067137540043907,3.3240470767995567,3.3565773968246537,6.834770826990054,11.885127764356383,9.28270987416461,10.859711014295936,32.45386622739499,46.393692231237765,24.725919914011577,36.69285228600041,26.976804647999217,,,13.081659846227124,67.96565208534358,0.02646859019534476,0.46748987626483857,3.1899253171215562,1.0306658172205176
2002-06-30,0.2653358654395033,0.40116754240322583,0.08114440329258758,0.8209937272053773,0.4332454903934705,6.878247400245103,10.64427920216122,6.236503657897166,10.598136705365874,41.44041062708845,61.398299549182475,31.408535387055487,47.812449203407574,32.9056883312641,,,8.150873371331967,58.208731530193575,0.0013966375120782225,0.037969993399323256,2.057859886944875,0.033230081790996076
2002-07-31,0.22256083650595676,0.19310744256737566,0.015503804398734092,0.4070879982619891,0.0929506841602447,4.809610503281615,6.531098366839248,2.961329638992377,7.538534662134875,41.72224842572104,64.35575092017385,33.87302341769267,53.384132664023966,35.35242378793272,,,5.759137708411883,49.911400008758854,0.0009297760597104238,0.0,0.9369161688003608,0.0
2002-08-31,0.007985703146648085,0.08873816310856138,0.0002707803591974641,0.4425181111661714,0.024844655201895695,3.6470171620552887,2.983457130081574,1.4515844772996096,3.8380546921416356,38.39413079900222,58.8144268792661,30.428229645697282,49.78886934836402,31.17039114836018,,,4.579962538164304,45.35617907300699,0.0013999433152480053,0.0,0.35025859268667786,0.0
2002-09-30,0.2257158680466801,0.20677722364185677,0.170138009432383,1.0161778896106917,0.033098601616200235,3.4846701577156964,1.4025397987414023,1.1151523438015192,2.1349757222982135,30.743476635296616,47.338424636196294,22.910183724392088,39.32597198685814,24.315997124208604,,,3.8355660702736074,43.32004460723696,0.001993749032235393,0.00011157548800367617,0.14253082488902175,0.0
2002-10-31,0.1343790130329706,0.3441377851513812,0.10269178825772891,1.4189386360529,0.15911313826981016,2.2410884735859176,0.6928607698244982,0.7527909071599654,1.3614133503757304,15.53042015575268,33.33382778119907,14.01669663511973,26.881186597759314,16.287571962522815,,,3.31263144781061,42.46055289430627,0.009837011974392056,0.0066234570218390585,0.09116329022021821,0.0
2002-11-30,16.394260357420993,15.677370358754219,17.511275343641437,14.511603159716119,13.70710609583354,2.4117460516217846,3.1129153270231966,7.3209725054045744,3.3052710222365427,11.435535739538665,16.997797586273283,7.938041721464464,13.577262322066485,8.925151809627172,,,9.909840162761386,48.60255883149583,0.10877335346062769,0.879164315832917,0.2469396357701934,0.42840758808094126
2002-12-31,38.91032889940938,36.28737270552237,40.797710044522944,34.45613543116972,35.24358729488988,1.8215905472603058,2.65243335881738,4.624263799613676,3.1177791168689875,4.31399230135369,6.659514852328928,4.902885554865971,6.831355210157684,4.5015833000947545,,,23.087258513164652,62.92875913459174,1.7926641363174178,2.9763157791515966,1.2733372578432913,4.4740523516064625
2003-01-31,9.717185640658466,8.976421172904919,9.586118096913289,9.740237874429624,8.492988161644577,2.412879214633334,3.524327554643134,3.8831699230786536,4.2597775277203445,6.671512191770143,8.742871741626649,5.447584633638046,8.138538742315225,6.1965264494897285,,,23.09564378651628,80.00833020984703,2.113632676760309,4.567339347016425,1.8729823857295804,2.731212136644768
2003-02-28,8.988066757844509,9.262638867474074,9.715574369114695,11.111986752914989,9.039500092747474,4.00300903864559,4.729836726239012,4.6378158233467754,6.439474189626459,11.062216318386643,12.225564361180792,5.378545043985278,10.92899593428192,7.97225795259392,,,23.449642456301728,81.45182494148489,0.8295898440544816,3.0738769001633965,1.5409550519713444,4.952568981022116
2003-03-31,12.120550369361158,10.72189504202715,13.400466798284505,11.813076395824647,10.793139647680187,5.934662984624099,9.128438700655892,8.476847719096986,9.229149243809132,16.057662717173205,21.83683636802568,12.402997648285048,17.381067242660755,13.936964444348533,,,22.07194153070792,81.43459679262439,0.5199581332555953,2.759605960747167,2.1159531936370297,4.081249181475138
2003-04-30,20.81246896194606,19.248462873385268,21.64973928813112,15.422114926054693,19.510358262793737,4.279970726165104,9.81217843759919,10.077762955624836,9.157231362865636,12.091106063332427,21.89613479700439,13.142783315500978,19.59726754388283,13.822800367641516,,,21.949344194155216,83.5117770693764,0.45295443336863034,2.433020592046026,3.0279773251578534,5.376601006292831
2003-05-31,6.334410736479571,5.547853843589685,6.736089092795792,4.955044125426454,5.418027009613378,7.253001949476315,15.076995283299745,11.345472177624435,12.429509807207973,29.08701194968266,43.87378927953608,23.620218633543256,34.291297330007545,25.49711773351669,,,16.24988721258817,78.90640521037119,0.14156953404086084,1.6361878357202144,3.237034186940024,1.3246684838128941
2003-06-30,0.11637874921621844,0.21417881628067034,0.028204218947516766,0.750224444685346,0.17666806556470613,7.258630268800878,13.137473186968414,7.53310670063385,11.918389894935487,40.83523992444057,60.318869020783154,30.882132685607072,46.54654979203632,32.140498646631855,,,9.722102024395998,63.71378343430454,0.0003625507433375424,0.1528423263078775,1.9187034479233274,0.03655228549722353
2003-07-31,0.6869659226827496,0.825743427958364,0.9721265592213479,0.6439617033904905,0.7137729271561325,4.169493289631178,8.543570288699906,4.340130260967236,8.865502989721984,40.72888625519056,65.33988310537464,34.094097077915045,53.792311637859015,35.97111668533586,,,6.5265756816331795,53.085036041618764,3.707060780675044e-05,0.004978165044064743,0.9059499657058246,0.0
2003-08-31,2.6854640454975818,2.5033525910669017,2.4562708761598007,1.3730976339000707,2.445161616643804,5.17526511668849,5.437151747385767,5.034779821435191,5.350693210237586,37.9144366262262,55.72392485654324,29.408806717833567,46.843161965773966,29.240604400866257,,,5.05442181239788,48.39610821104448,3.413902684915849e-05,0.0,0.34290436230206034,0.0
2003-09-30,0.5225027069540622,0.5659425994784513,0.4926468429909958,1.3439598880535697,0.5164720104448997,3.860552008805683,2.6564760989845912,1.4533475195837504,3.4492103368604217,30.62785243785114,48.570850017411935,22.80868430694345,40.28353875452121,25.229624067602053,,,4.158819823488302,45.73620900889705,0.00021827040679513746,4.860051601398026e-06,0.16197483860803819,0.0
2003-10-31,0.15990244806269646,0.44105263764951796,0.6116514066715888,1.5443364101796688,0.28559755033561796,2.220090160682725,1.2164108667628561,1.0172254999472479,1.5391385032433367,18.6498845920594,37.67976056225282,16.051537717164052,29.84064689663677,18.663835121278872,,,3.5516309329345757,44.15608555076544,0.0020464925137791525,0.00034568956872719223,0.09710461873234086,0.0
2003-11-30,10.412039878326453,10.130961847063439,11.482560315338661,11.44587007632363,9.288962068651735,2.5225799035852323,1.5617655879172065,4.970250767749622,2.6362800764560346,8.76629797172847,12.132966236600172,6.371377530575086,11.357282070462643,7.070201373339292,,,8.079239380649462,45.53487994368513,0.14082921499192028,0.6848967607207708,0.4847774280591597,0.8616312368549649
2003-12-31,31.48278241642191,28.706171366844718,35.37045992126762,26.030346763436114,26.383896076045115,1.6089832417669259,2.4103268822757578,4.261506926521023,3.5888961351652586,3.8879454788638963,5.976741243886207,4.608672111582633,6.907378611675303,4.87596120942769,,,20.965794090955796,60.177110937258234,0.9023342635925122,2.260271406643574,1.1926799335368454,4.251185395153819
2004-01-31,11.818054365130823,10.410395947434258,10.5367397066824,10.953474626648074,10.162360370155897,2.5870690157292384,2.7063282968095197,3.1944364263763707,3.7591925308952807,6.220709775001861,6.158930080391448,3.9300617062938303,7.614434009384465,5.375809954271357,,,21.76009853776233,74.68934478878325,3.1279322952765867,5.9039520030213435,2.856348368257054,6.178158811842759
2004-02-29,27.157450535979592,27.126662012220756,29.874025133991978,24.764244588358718,25.4992228579969,3.1737546355272728,3.890083553614028,5.027060448839636,6.282297459637412,7.167273658849922,8.122188359298237,5.276086603119016,8.764349606249793,7.197426423260045,,,23.68853491555629,80.81792435542349,3.3429815422270477,5.684898737789818,3.737719515126697,10.499821966436391
2004-03-31,4.8465142605610385,4.156741082122625,4.213284585651958,5.630450114446115,4.105643618463017,6.422293335293271,10.821965835639782,8.774263099020473,10.79670165115708,21.429010690625056,25.638381145834963,14.072484814822422,20.262303339473593,16.704129118965543,,,20.78678908321029,83.08876878740362,1.5914811474797046,4.26473711839595,4.486914823108525,3.1447530469616933
2004-04-30,2.5345556399850313,2.62942165509378,2.755039233527219,3.3801634994596426,2.887572871727669,6.066578447484587,11.756041433472015,7.870544714940649,10.733815657721125,27.832424569216197,39.1778355933425,18.445386920063818,29.77067288890354,21.76805243383123,,,15.580240022406725,73.74478850025096,0.050831228432634816,1.0020485391760123,3.743270095806976,1.9251078974443927
2004-05-31,2.3945834723543675,2.276006866146669,2.568727453145688,2.8329043713136097,2.2806821752111035,5.144576076287731,10.796594520371812,7.451326173217629,9.499365277749803,24.225761882949342,50.3396011120417,25.395182529475207,40.34220070921032,27.842309551340342,,,10.872383316405712,63.818787271928876,0.007277663847836146,0.1357297931381527,3.025357963822889,0.6454176035900235
2004-06-30,0.508644734293967,0.49756151059842824,0.3482012206938925,1.0179997025536296,0.5090931966210277,7.166895800079989,9.133042178863748,4.871907192956467,9.725664091252844,40.113285261354434,59.60695283692484,30.333690445133318,49.30658582379705,32.30651938371141,,,7.177142165948938,55.75998367730787,0.0018935873847089457,0.007996197166336632,2.166677096906512,0.028950103774870586
2004-07-31,0.19093973207225848,0.22920301332601462,0.009919506128141232,0.44077666655411785,0.2478192650596784,5.5248801820151865,5.81427233429317,2.354632913037245,7.167261618210483,41.804378777379426,61.57882998183032,33.23386571073807,53.18887925927634,34.10673669902838,,,5.339003461792627,48.86049442304243,0.00201837746083901,0.0,1.2276596635748183,0.0
2004-08-31,0.27357691544063817,0.4064627224828007,0.1861583564742754,0.6686820200652763,0.33783849544275174,4.116149963190273,2.913599224271321,1.519922077014711,3.7744129350932125,37.5527111416216,55.4197253220721,29.849456471474934,49.391251218126406,30.88915964011719,,,4.338535026855454,44.8629120402625,0.002736312974198902,0.0,0.557876537568792,0.0
2004-09-30,0.5739335202846791,0.5283577966763598,0.576916627913479,1.2943435520032263,0.5950285642569452,3.7345808795805175,1.5090796332344327,1.4160517593795958,2.216006751070323,30.474951928318244,46.287789851461326,22.760210155263557,39.341230236573054,24.119914613957533,,,3.67617154683402,43.17198053156589,0.0038871215699287434,0.0019548584937962845,0.28731230301640315,0.0
2004-10-31,17.47138763835881,16.229850414296212,19.383552463186106,14.306242044802119,16.88265334882815,3.5646509386307517,2.3312750526266366,11.214147407791403,2.5840326116335817,15.881886138518475,24.702909712957474,13.691822523564849,22.772699353688623,13.848060841653025,,,8.263475269718338,46.051936324457984,0.2119157656115031,0.49749875984877306,0.4476755704599246,0.01520436344470588
2004-11-30,7.356497175457741,7.896338628207333,8.128793681166488,8.04369210964382,6.753589683178451,2.230612116942762,3.5613780314731063,4.747369506524416,4.139168196280481,6.8230832006749305,11.98374721465437,6.076668253724446,10.880270259422337,6.932144905617489,,,11.465114071716643,57.34528489818669,0.5816887493982701,1.4304113879540978,0.9954448565982837,1.0486555525842824
2004-12-31,22.327620032618412,22.648702881104768,22.98505478645906,21.101394598085218,24.077350586494052,2.099574802759802,2.7428043576018157,4.002389445104035,3.5072987899929178,6.1872631443742625,7.983156596993087,4.190761013762334,7.851072817942001,5.873958678616358,,,21.686483955966995,64.92138123491875,0.9734027302065602,2.2167952922092504,1.5254424334423564,6.510027347731073
2005-01-31,25.481687099685544,23.722698274676905,26.069784756293874,20.680289386618036,22.43832464162145,2.332131820213522,2.8660330778511343,2.9399662172556873,3.9233885559389137,4.789458358173761,5.101203712376833,3.0459039553432774,6.290479767617917,4.765103677499672,,,25.15103286074147,83.55483460022566,5.203507653104238,7.180268343795044,3.878349266049772,12.34496994637302
2005-02-28,13.392880974727273,14.561706589845311,15.47314947385482,14.770344567963559,14.360401281884352,4.258488831999142,4.553748235408418,5.006169026409082,6.575595399505182,8.19226191212493,8.736701363387432,5.26712824340666,9.618045795477073,7.213843124455659,,,25.65852265490191,88.50745363379878,4.3355481931083135,6.554220126772661,4.518152342554427,12.514198237352659
2005-03-31,20.218746771390723,18.23080155382628,21.52762647839431,17.51931306063248,16.90643408865675,6.11654052062936,9.365120950122725,9.774199880501579,9.609967884272217,15.641657500964161,18.820766372691654,11.203873976096597,16.922595122206424,13.08680637912554,,,24.81982179004496,90.72037630578471,2.578678828262803,5.672086027255226,5.288746587603667,8.8411048923136
2005-04-30,8.573995167543721,8.267784968718635,9.045310558104791,8.10292944357479,8.061335117072051,5.39599297253269,12.719880897735864,10.771415284665375,12.330944909535292,15.241777900266552,28.48415854416685,15.855874937332985,22.948829109322112,17.14305568446416,,,21.59746945114433,90.01360936432728,1.4909593083945119,4.843630592148471,6.56824462918842,6.7565208860230275
2005-05-31,16.143678173591205,13.763006295285155,16.693343090906957,10.09861528961038,13.00007399006738,8.234283495480769,15.48077510517453,13.089946246336028,12.97522565563761,26.915189244493394,37.58469355069139,23.18963680281759,30.98895296430986,23.213848986612884,,,17.67169265240987,86.69027898779316,0.5063311164926023,2.898759447075717,6.198579144621018,1.6247646243940388
2005-06-30,3.4191351890108477,3.456638316618954,3.714632352280148,1.6518581792912361,3.4812239767204067,8.316561617840806,14.554587381792677,9.658839146301391,11.588419632650142,37.01906509409216,48.18624933245459,28.549136196984346,39.48426526956394,27.82142787828514,,,11.865425780744435,75.33122518354423,0.005674670197909501,0.7182583076270345,5.122844971412886,0.15312064627250194
2005-07-31,0.10933776569045324,0.13791167902866716,0.007883715477540671,0.3287868846667993,0.14198875733122018,4.822735174541736,12.559365352271232,5.408617130024595,10.415192312222045,42.93387454772963,62.11411180404892,34.57550598166569,51.71286856362738,35.4694287947103,,,7.398144275119886,62.443698220566674,9.145780018542327e-05,0.0531121877294029,3.7265624261177663,0.0
2005-08-31,0.3057991752859962,0.4256750732596783,0.2981939990198922,0.5918590787653834,0.32504312657889933,4.312241414653489,6.468155479347737,2.618602988998139,6.209242330459757,38.42169848449403,57.07382972826214,30.591463380619444,48.97792097492976,32.25682921391273,,,5.541912357754679,53.32031735549346,7.862392174934824e-05,0.0,2.4826055130502165,0.0
2005-09-30,1.2186041918555341,1.2523163848464025,1.298003582610718,1.6939069789717252,1.1223925163283062,4.609290628824467,3.0374884402498674,2.3231769766265065,3.2267095720635584,28.860062540100433,41.99207788964654,21.61032459303615,35.46329869307987,22.377663385535662,,,4.494462244784088,49.1235338105121,0.0013099715348282447,0.0001403230069678573,1.870790999195319,0.0
2005-10-31,2.8226625525540787,3.0569163190001567,3.2134025890385627,3.4057289112689837,3.0635551537473527,2.8425506950509987,2.6459423192282956,3.734279682992899,2.5637193217838745,15.119096453325897,29.49195701815003,14.502507480089188,25.308970842508643,15.342987913570314,,,3.8404438291415848,48.49020722653725,0.005585251264100005,0.005531726649969103,1.5985843471567158,0.0
2005-11-30,9.677759621581787,10.350772348404465,12.151212809178753,10.253136717855318,10.408941473285482,2.3171583437941314,2.794039447835251,4.417842464655333,3.2607860094761563,10.93021750134143,15.969895689943217,7.690894297801989,14.04492919690495,8.828710314404825,,,7.194063126075432,52.578877308474254,0.12578400139892676,0.24869792513056596,1.476288338822611,0.16458677234346666
2005-12-31,40.62419502257249,40.37292475928819,44.75029249778924,39.12838749687699,37.86176218532706,1.3998890966342434,2.5979522800671644,4.2074334104281546,3.4625547862682087,4.021861699105923,7.139321134942316,4.537207719065797,7.008656626762849,5.433109791674515,,,21.831731840487105,64.89539179801046,0.7105784198571484,2.137680308635164,2.266731054968865,5.423631418665161
2006-01-31,25.34862818480063,22.53165074416468,22.9876690916659,20.302857157805256,21.83419888732608,2.3939157743830743,3.2177285203745125,4.5881767874389565,4.456795600938527,5.257217800735231,6.887226425938556,4.9055392594014595,7.547892221158521,5.775736411215256,,,24.08401048364855,89.76571445900441,1.9275050308413584,6.091562004619699,2.4808518324142934,8.59235917389101
2006-02-28,12.641771082112665,13.40718135497503,14.577572826800859,11.18781958904681,12.028598405591449,3.32730291590676,5.007171825935937,4.88747971718038,6.044419840908809,10.865653307830813,12.954328332599147,6.502976164929348,10.292742907410357,9.093223092234146,,,23.66896721089516,86.81983440825417,1.2280686315847742,5.279676249005488,2.9217500810022234,9.94970063710971
2006-03-31,28.823504017349446,27.576929432159574,33.869634652214756,26.003085352212594,26.70042784938249,3.5311624015908794,7.039311207798825,7.061846481554574,7.661931391227781,7.198523758382818,12.398433836421598,7.959116651941868,11.274430457272349,9.364653098512225,,,24.273327268481705,93.13854827471917,2.230499063853799,7.822759267107096,6.152684928364597,13.822865068176565
2006-04-30,26.71252810123891,24.095933320117634,24.944104339841513,20.189853874213675,23.111426997124667,5.648995747619571,10.167092060914465,12.657859065539617,11.407297930549104,13.586306133440235,18.96730395189121,14.195722855819287,18.07188224163068,15.050543332238579,,,24.271696869126625,98.17169698725434,1.087598641631678,8.17067982041701,7.905588321237466,6.36072850815498
2006-05-31,4.19406381882416,3.6474069105622307,4.293556341913936,3.5040798142737373,4.045549007266137,8.53748152662161,15.765691389706332,12.602367437887878,14.289423412013829,30.74477790845562,42.42015940687952,25.028918426533405,34.8888505963974,27.030770310394598,,,16.512194100100317,83.15236188971707,0.026976661324843408,2.4707066849467774,6.441508396562649,0.9431255717928155
2006-06-30,0.592121225119952,0.6761427884114294,0.384132071254886,1.070818308409209,0.7467769980137825,7.239866614157274,14.5946688670299,8.21060257175089,13.35929774998652,38.96568668083981,53.9291585040136,30.45539180503659,43.16459444434075,31.99168633222838,,,9.930962206553751,70.00082764054193,0.0008657600470814128,0.2748734807081146,4.723439416614155,0.023311599242541177
2006-07-31,0.5098926233706563,0.35795485422094553,0.19885598084923314,0.45773921551803776,0.32366947231193793,4.430677669731684,10.667997553905083,3.9394808825394136,10.341021916755395,42.27396784004908,65.15440785092717,34.207993280809056,51.40048042211323,35.70167646041908,,,6.687177418751599,58.09115137899956,3.0237456591790006e-06,0.010361154080350665,2.950884977488036,0.0
2006-08-31,0.0834367460898551,0.1977596029420358,0.05257851484928106,0.4722753450435257,0.1896000284883041,4.808936506422993,5.017336244366913,1.8021685271984373,5.637422419096151,38.672540659863316,57.3908727733859,30.00510759956495,47.2276830921484,30.512341191531814,,,5.174072122250341,50.75121992282429,8.526327352990211e-05,0.0,1.8392743618805834,0.0
2006-09-30,0.07581226039945631,0.10387885982642597,0.03635030453600494,0.9517010147073249,0.039865216045308564,4.159027612962077,2.1335540864414333,1.1571017807943398,2.938695411242192,28.619919053607322,47.221018026432084,22.411555125765652,39.669697809289524,24.524132160167287,,,4.257228582062684,47.22634099313093,0.0006017935366407948,0.00014867889521416334,1.2658450941649584,0.0
2006-10-31,1.570177145007308,1.7993681110440318,1.8935289247078035,2.300442303290053,1.6990160805442085,2.6582231325705346,1.7439190801123867,2.123422745489421,2.420699511451374,16.468778680604263,29.909888168629344,14.117371247768142,25.337533149450444,15.144276173465578,,,3.6361738984821455,46.47687309403895,0.00610801350954712,0.002532197159046883,1.0761953650134186,0.0
2006-11-30,8.900219595743225,9.35876471565193,9.708794245851992,10.636982929940586,9.115915772582731,2.3408120449724144,2.7397853843471203,4.372413504506574,2.9510324375605306,9.540205899143235,14.39150891417621,7.155332993195555,11.97074008946421,7.789474324632117,,,6.417510406701379,51.297920377307705,0.28358191583723563,0.310956188952919,1.0604478588152246,0.12413695885552942
2006-12-31,15.811170706694249,15.111405337783644,17.055455537207514,15.459230796471372,14.624528838850363,1.846444881350333,2.835337135276112,3.7935628184575556,3.8630795598827263,6.715121717335731,9.228412210555282,4.5243258399838435,7.14289171484105,6.486324829986056,,,12.505832132737709,59.218844855581565,0.7712672073127739,0.9533569816532779,1.518176747944195,3.1483682432461797
2007-01-31,3.1257238687371505,3.425598036281596,3.331737867971941,3.5743079390326886,3.7399519735374547,2.0077763885052513,3.6189698586850447,2.0156475190767376,3.803548677473746,7.677587324436962,11.967989365994521,3.9187892309981804,8.02545516108979,7.761037482183098,,,12.144618083104726,65.82422275467607,0.8475558275379511,1.3549162360609122,1.3410589195802642,4.206154861359185
2007-02-28,23.449757022688882,23.535944844937237,25.283755318568325,20.198252121127297,20.190267786876188,3.2512766005764493,3.874854609453666,4.637159448325961,4.752117433105522,8.725758951675399,9.962171958786787,5.598364735573023,8.207096375084925,7.324146478369194,,,17.062382573778823,73.06005000125523,0.5001984980100834,1.5596830863409417,1.5750625443792368,6.230805578687749
2007-03-31,3.751051445852762,3.3817874999477198,3.923759161725588,5.399625796426656,2.9796036604125096,5.535504009404299,8.020921686622353,6.09356557282879,8.848814775279537,21.34126040052424,23.155330881821424,13.14946145609296,18.61491585817137,16.244269915521887,,,15.135210362572,74.21731391534212,0.24041718290120168,1.740334258905049,3.0109246167246995,2.441615631102996
2007-04-30,6.538552946992468,6.71467602976041,7.183815604991475,7.109611034965926,6.515353188505328,4.79761551944754,9.928690460828744,8.247703410774168,9.468072721260665,18.47990807004284,32.46197597641786,17.139930807049925,25.86632814216905,19.62893163144767,,,13.462652072472496,68.81655406298626,0.057926908111299365,0.4294883605924313,2.352861472035607,1.5071243444023217
2007-05-31,1.9231058979725475,1.662630368477552,2.120174952283262,2.283494194305968,1.9468023731244302,6.9066112532724375,11.046242996959837,6.595483517476925,10.021965994742711,35.82957536139666,53.977362360603514,26.437408203320103,40.478886941711295,29.09842985762793,,,9.452361053896785,61.77317789848501,0.01818795695455836,0.07947335367367327,1.7197980344323576,0.36109850096338814
