,p_prism,p_gpm,p_dmet,p_chirps,p_psn,aet_modis,aet_gldas,aet_tc,aet_fldas,pet_modis,pet_gldas,pet_tc,pet_nldas,pet_gmet,sm_smos,sm_smap,sm_tc,sm_gldas,r_tc,r_gldas,r_fldas
2002-04-30,0.3825335762592786,0.9088320057599435,0.4087650862571445,0.6913103641820398,1.0172466321921074,1.646691675046164,3.779483629846653,1.825805447989952,2.911621244940799,6.360004481918994,11.563899169242205,6.604661091639753,10.095590030060427,6.920866685039819,,,4.343839105933152,26.96132592709889,0.018148548504804015,0.39012856659497375,0.06267675265122821
2002-05-31,0.7159328614538535,0.9970874462027625,0.7889587178987219,0.569318457159715,1.0934151022832739,1.8456998333017496,3.546980517905038,1.7297275126811582,2.028919176870047,11.11732805332036,16.678795850071374,9.578794130336192,14.865065044753667,10.586492255322124,,,3.13165988973829,24.05765357849343,0.032759291483250894,0.18784044440681882,0.036452046654299186
2002-06-30,0.05235320493987649,0.056230689359257346,0.0,0.11531753760914568,0.07681612397120963,1.949348952440015,2.3883972907982765,0.6026723137744833,1.0592522612391109,13.307200485457578,21.594374035668924,11.699754960287928,18.86727413294412,12.634674956574047,,,2.1096147338625504,21.323210215700783,0.0,0.11894932341943903,0.011363396373275065
2002-07-31,0.0007124616478626101,0.014456951975355714,0.0,0.040077432692667066,0.00859706113941285,1.8228593938294928,1.032109050003532,0.31278047719324226,0.38239128454277777,13.124651018647425,22.430093385151356,12.137383711839579,20.56666989706641,12.910343237370837,,,1.5932240082064568,19.288498799615,0.0,0.08902544058057264,0.008714759880813354
2002-08-31,0.0,0.013851057606379745,0.0,0.06687149273229216,0.006515227817347091,1.3016398826817035,0.46517849090279223,0.20632551510651137,0.18073443139956022,12.172651490318033,20.21895705896759,10.71432704381234,18.846062814433907,11.339092963454814,,,1.305326063085528,18.248231411349717,0.0,0.07197051904975324,0.007421320033344188
2002-09-30,0.0015873360434976427,0.026163363118286584,0.0004856783002540648,0.1892416160006207,0.003267795857058828,0.9777099563465362,0.23159934281134453,0.16897172446045094,0.10374646498644184,10.283004686355406,16.654825608578726,8.122198980381315,14.643566475061972,8.975152155202476,,,1.1152785706277146,17.756383282879185,0.0,0.059633188630895916,0.006753753579049175
2002-10-31,0.0015794523635649337,0.05435471298653779,0.0,0.35526812827230003,0.0262741565638254,0.5502286641860813,0.12073969485251973,0.1149232443503281,0.18258648279251447,4.963342835808183,11.676841305783975,4.921697745463159,9.934226831790983,5.915705184443037,,,0.9770766406158055,17.54035389315735,0.0,0.054519890596289484,0.01125451274661303
2002-11-30,2.6234208338756364,4.249291810105091,2.859237938579447,2.4526822800525885,5.076376466744746,0.5710163231499591,0.9381970487908756,2.3860472000249673,0.887303674921647,3.4362616380728905,5.76358946138139,2.7686545739138486,4.867113279778189,2.8746455572855343,,,2.2411739961500614,19.86676895170592,0.15089943709768594,0.19116595608864573,0.1924894013048837
2002-12-31,6.958149497676663,10.414409336855798,7.912668549618987,6.867421047328197,12.165932747880394,0.6959307923934049,1.0153355699596862,1.710809353490692,1.111400108307044,1.7601927664421595,2.782321613296173,1.7424969424180081,2.846242566929168,1.5206369444691452,,,6.734635772614776,25.113110271559826,1.0319169683305807,2.15318369106292,0.8278130238929559
2003-01-31,1.8118607889772806,2.320946948888875,1.8671889056223219,2.26103562603326,2.548311232583444,0.6091148244943847,1.2257550784813107,1.048540844737907,1.3170743667578102,1.7078151547530058,3.4834175676220944,1.8635405104905953,3.1427065443935414,1.6838994384310881,,,6.6584660981571275,30.183975676679147,0.45526479349763477,2.2668473983626134,0.48005198713246233
2003-02-28,2.018454092370402,2.881383258936796,2.1783940607143655,2.745044796074624,3.258626999348751,1.53855533299714,1.9793204086614173,1.9608305497693144,2.2016929317316825,4.205992036732712,5.080352589212782,2.432131355521743,4.473296159395228,2.872186326597803,,,6.657147326687272,30.092144152170512,0.14754857419342376,1.1591772747842835,0.3781029023093695
2003-03-31,2.043695028492119,2.730834431390263,2.2689849095632493,2.307764773561291,3.4496721126946985,2.1790663270275656,3.865157443604657,2.494365042244173,3.153770869960724,6.081474358017755,8.882018885022523,5.123281045431863,7.386031071544969,5.275388394945745,,,5.990952142582965,29.713681496342023,0.12099950426889441,1.0394298206042607,0.3570073681391779
2003-04-30,3.117570094790233,5.148136293867146,3.476636944192342,2.528479554524832,6.173750882041553,1.6345685666982404,3.8816664231035407,3.346962176538947,2.8921884977813583,5.225267863740066,8.878288930463393,5.557793860738573,8.498091281839077,5.544766398010598,,,5.903935495959893,29.81923665280587,0.2573334824886581,1.7363656674083368,0.374538663339634
2003-05-31,1.1000165483140822,1.5691843120540325,1.1709812920191276,0.9143748195642611,1.75021229515062,2.161107921783052,4.959498320973614,2.444167971791628,2.854957312229745,10.519831160057665,16.154622755213335,9.223801123367885,13.570879104461874,9.85251836632142,,,4.035196124914548,27.912302967709465,0.051831649211494045,0.9948705672286696,0.11858392156867847
2003-06-30,0.0007682727320057586,0.020467398118589206,0.0,0.10549366749519345,0.025208918595365636,1.8478265794957753,3.4167245598544156,0.9133482175529317,1.659941018842406,13.01247068087501,20.76204948055452,11.452975670062168,18.062201959970434,12.071888605879362,,,2.584852218100957,23.289915747450404,0.0,0.1871061384586781,0.011241137698928004
2003-07-31,0.023407073699773042,0.09809112708431485,0.012545214077428039,0.04370531976439664,0.10297473542904861,1.400788020818027,1.7131624505889944,0.4500759143280169,0.6614025361753024,13.040689338556856,23.011943345782598,12.265038584664895,20.97424129848127,13.434072444912948,,,1.8370120934994325,20.34641881374673,0.0,0.11681600358132463,0.0083737909861112
2003-08-31,0.3596632867639651,0.541980456684069,0.30855108590347674,0.15381936035972754,0.6889189564013527,1.8605198213821739,1.1461639448686585,0.647136248555478,0.32747535456411825,12.09927378906134,19.9442484595458,10.460463426664584,18.23078186551452,10.869669051972052,,,1.459449338441487,19.111545697626887,0.019676185995215693,0.09719009105168805,0.008334371932905663
2003-09-30,0.012342873865235816,0.06322462196687338,0.003568970252432939,0.20779553166097586,0.06117859319047282,1.1125915214778326,0.49530234019606456,0.1922272203798585,0.21176587948934614,10.041220810718054,17.126953480289522,8.099547593738075,15.175144957006596,9.195798379365842,,,1.2222288745990022,18.419261789455085,0.0,0.07869882478311425,0.0070728925185415846
2003-10-31,0.02506141564851588,0.10929667604333924,0.14443582462188492,0.39128205472652156,0.09458479426471193,0.5188455845477611,0.21756802183967047,0.19527974796758624,0.12525117110924294,6.620475606976732,13.10506017898582,5.683569998160836,10.974085669727689,6.743938737053921,,,1.0566425888450761,18.024089913828085,1.8975346486274507e-05,0.06884223261792136,0.00665417983405824
2003-11-30,1.8521131740110737,2.810959799301957,2.1352084768938537,2.1028318896322524,2.8608649344227675,0.7707756629415863,0.4550171994920708,1.5313359687581458,0.6492986351587634,3.3016976322932665,4.797771327404752,2.3490855800196098,4.705507454213091,2.5645752955432983,,,1.8886499072172676,18.438319732176204,0.10545372422558075,0.1956777959517346,0.09655483560378089
2003-12-31,5.579939990279035,8.064543536201757,6.465391750591905,5.112886704769451,9.019159854407386,0.6415161670532277,0.7677310158352888,1.5576677849630869,1.1449903107988202,1.7333503833546318,2.3707527009440827,1.657825981567243,2.795048580681015,1.6486256240915795,,,5.856714009250234,23.106810868379924,0.6118882155390044,0.8985282770618603,0.5799619001792398
2004-01-31,2.2049135067067716,2.924054527133084,2.0062234557637324,2.7100541675804024,3.4384412235000217,0.8712434299572119,1.010442107389409,1.2250280770480877,1.2362269703580815,2.1847939699235663,2.76204650679624,1.5825626661478107,3.252996465857908,1.6841541926052854,,,6.228320111432082,28.611083764820123,0.41558079447051,1.9346293212188919,0.3888323583268658
2004-02-29,5.261482382632638,7.953729354131351,5.983225321523172,5.432022565362122,8.737235684035362,1.2644370314388635,1.549232550316604,2.296571491533693,2.229553713429164,3.029932298855071,3.6529510592417873,2.3349575539887604,3.905420280639743,2.6586313114526945,,,7.063257711654953,30.130415406271883,1.6274152125016954,3.3274399016498366,1.2494245901642516
2004-03-31,0.9476500718487645,1.1552450778279377,0.926456106329077,1.222698846321131,1.2930911516594696,2.482910551878242,4.24439175098261,2.303129173048172,3.6289563106173923,7.905282211674324,9.704446922091813,5.583596032918221,8.1328141500762,6.088672286582817,,,5.591402709483118,30.036132375934038,0.044427320610282615,1.3332423532217197,0.24227926976522968
2004-04-30,0.19439038425670743,0.5219164424623338,0.21935891587609985,0.48959100931997107,0.7838437511121062,1.873611871214346,4.36535064026039,1.7356270187834397,2.9618473821074764,9.917191436080056,14.326633244934417,7.331730108643382,12.036778236974001,8.523843373422267,,,3.9844908201032276,26.222210187508658,0.004767681672337247,0.3006965319448514,0.03841743417869709
2004-05-31,0.15550888150608044,0.2848269624430825,0.14691806937921226,0.3596030646574813,0.42071821445483293,1.3120569274829323,3.032784301034672,1.1369901431319132,1.58479174681598,8.324290056451023,18.171794098688625,10.041687583861824,16.349855313942836,10.997838852222134,,,2.775777134885949,22.781092553663132,0.004196285155972544,0.17414429006768786,0.020090286461132915
2004-06-30,0.01159658847053949,0.048954309896017276,0.003579327740716616,0.12286465014990619,0.050627335144429506,2.142679878805343,1.6890531114663272,0.5387492825848398,0.8409296052707338,12.953405047684246,21.160416127636086,11.413809313214015,19.42823480610359,12.41750510159561,,,1.9544547090672943,20.523321655775625,0.0,0.11723695445549408,0.010715592574545211
2004-07-31,0.0001796058203586835,0.015070494251475672,0.0,0.038768968774248735,0.01892686552648851,2.022986334100972,0.8110301713356868,0.30016711042265076,0.35604850571844854,13.024272346617062,21.339906076323096,11.976237358160299,20.548116133117915,12.528688508867576,,,1.5246284619523014,18.967082638499924,0.0,0.09444453280731847,0.00873300097641687
2004-08-31,0.001543113504403448,0.022667656320961897,0.0,0.07788196333202173,0.025404436625632486,1.444041038927564,0.4409398756808493,0.2009173705234911,0.19334566863497746,12.094896744888493,19.31817359613667,10.616205771383537,18.687195196969824,11.314356945876508,,,1.265858216811018,18.08778562998102,0.0,0.07814119740592508,0.007712440364505408
2004-09-30,0.1069502342312725,0.119943540818195,0.13519976313661577,0.2597459402574449,0.15467806233021822,0.9243810524300677,0.27680405995080215,0.2630095757069921,0.21922359991702367,10.07548439053124,16.472140513438763,8.18092609716716,14.85942432927535,8.94952111110975,,,1.0895108438931576,17.68084467213355,2.1657148549019607e-06,0.06611075389237453,0.010826403153557197
2004-10-31,3.377671065345957,4.825896731583591,3.7478581600558365,3.1446092490716953,5.979710439681003,1.0064664083766361,0.710190966172313,3.156516111929501,0.7011170927226664,5.815561905173216,8.856523471173329,4.80318870167982,8.74058273475376,5.173574648100665,,,1.6682891608116206,18.774695389542405,0.17153705924145016,0.2869307293285492,0.32856482236114226
2004-11-30,1.8002860510587007,2.3293473539052223,2.0294203170337077,1.457513296644227,1.9959602606612765,0.7056357783800916,1.1382632248907552,1.5013659906897072,1.0577940647254722,2.4478406624124887,4.62789624992249,2.2644105699491672,4.087943988859934,2.353313513050143,,,2.2634629303910403,22.518732268724484,0.09524666073886291,0.1894707815556859,0.20304998052488415
2004-12-31,4.7504500683903155,7.089837698939099,5.087783113290329,4.709127840988018,8.638878948043724,0.6384658546681825,0.910635288362346,1.61791099558415,0.9851426953005231,1.8723601913842995,3.1194136670443195,1.624502111376827,2.9454101551506344,1.7147301784579,,,6.018317523680076,24.946557209158968,0.35950764693877324,1.0658968379582145,0.5595988064933222
2005-01-31,4.970189836021155,7.2410225501064485,5.39105551151273,4.640676533375622,7.973220905847819,0.7095404030840826,1.1562536792185745,1.2307875881704133,1.4191388790682944,1.299161767379392,2.2990709121648836,1.2317351985277336,2.759643728016517,1.4531278786800346,,,7.937824807371797,32.43659188982896,1.0178272479263208,2.6702409391253665,0.608625406553192
2005-02-28,3.1494670452176514,5.008970986808614,3.758139267657923,3.908514790892934,5.53938060454605,1.6915056300377433,1.9270159798809805,2.181759571708828,2.291632573766912,3.241958500822348,3.8196957107731975,2.2318187875683795,3.957221884529523,2.5870054792841963,,,8.117455466721681,33.5576052937451,0.456899132375822,2.237943137900505,0.4759282416404813
2005-03-31,3.1902299276624984,5.271714458225632,3.7691098899723605,3.438557642145923,5.779290430559927,2.5726022985444432,3.7650528037906996,3.5726851301766347,3.442328403286828,6.217271266196665,7.27144853116695,4.570968689078561,6.531798016968596,4.7633681794272125,,,7.550515692913844,33.47612913436546,0.21123884995528552,2.390469330221463,0.5494854053004968
2005-04-30,1.4069521912593508,2.208119633739684,1.498709787284981,1.6082319477720126,2.4289513852245768,1.9851321763474699,5.098857689083343,3.159743356065159,4.195309285806929,6.050900375504338,11.240586203359278,6.515758817973414,9.021383095350084,6.704486715169989,,,6.035432431085528,32.32991554827103,0.07521406453667466,1.6483410449722273,0.18749555719293753
2005-05-31,2.1964674875692864,3.4178423120922528,2.5480821433870138,1.5023922107823575,3.5591487534347994,2.511995186738195,5.345067460182567,2.9440566292518735,3.4857843417320975,10.134736015190777,14.246651549712396,9.198900706772541,12.229799323637243,9.291038009523431,,,4.4620710045776315,30.19417809908266,0.0747703596316786,0.982747101685413,0.15356380236212241
2005-06-30,0.40692126300075354,0.7813469086845395,0.4742370845991662,0.1951237288760371,0.8526203166244415,2.2452582105803485,4.3974099209732795,1.4365077970185076,2.147977941400375,12.38428026477928,17.689518555021625,10.759651604497394,15.252722747624167,10.757130275497085,,,3.067127648019878,26.344214767932908,0.02101338735309801,0.3547766217982144,0.013951342121117268
2005-07-31,0.0003635176840329549,0.011917672186354405,0.0,0.038486254044043766,0.01814149494649299,1.4242313461599039,2.7338605512227403,0.5641050225584362,0.8959224758354544,13.683568290038775,21.988841309495626,12.383081413079902,20.248165714044276,13.299419283661084,,,2.104034045711059,22.703881163554698,0.0,0.1912569580654311,0.008780019883167003
2005-08-31,0.012569065117274663,0.06461147091035403,0.012669262660650148,0.07280245820479439,0.07071891493971637,1.4470340159075783,1.041866697938746,0.34385138592679343,0.3566592098386215,12.242627074545858,20.226542532627114,10.744960328780468,19.128847879393618,12.080497231699052,,,1.6344232076641383,20.46110809143812,0.0,0.1320541843771838,0.007405131109335835
2005-09-30,0.13499933875403586,0.24964082365684048,0.12882561527390066,0.2511413937964076,0.30442915882652516,1.2984887841411037,0.5335604150475199,0.3432507500655172,0.21024615833939203,9.704165717166765,14.954226279736954,7.655108336571291,13.476887573641994,8.231203564920385,,,1.3543306723340047,19.475920350648376,1.4111118e-06,0.10433650189204098,0.008403762929838793
2005-10-31,0.39558329626013256,0.716775293914987,0.4616010433368794,0.6857644641309045,0.9037994891900657,0.723511983265858,0.6520048414273758,0.6935784211144642,0.3418799801124945,5.194988201474848,11.027606504119037,5.154313992553795,9.52502012568052,5.739047709596674,,,1.171013683199197,19.34849494386959,0.02662053529589815,0.09883862449726631,0.021329885193081523
2005-11-30,1.2509743765447878,2.2906380735781764,1.5727503182590923,1.7242411344110529,3.026983713730002,0.594592684065365,0.8612462424438655,1.1135457200638783,0.7700259052579824,3.601543942979253,6.145742918130432,2.7375390874920313,5.415037652436287,3.2378241300710155,,,1.595045617394547,20.513548008110696,0.06281717682339621,0.18844761081488687,0.13781971166863946
2005-12-31,6.352886044692585,10.724930926690023,7.655114755981981,7.224750267718148,12.648199982734898,0.29459469747575207,0.9066032341051221,1.5260855629825938,1.0355438384980777,1.0353804549728791,3.067343024213187,1.6271306417583211,3.0405857747724747,1.7866025106535262,,,6.337687189781886,24.35169378739466,1.1248660666715267,2.1617800456168075,0.8009586264337757
2006-01-31,4.37074548409199,6.298694500596803,4.2544313918143235,4.462309099522592,7.171234323193599,0.8476816887139618,1.3154782312926685,1.79436884293696,1.5594006658119142,1.9262441517352702,3.236967396086509,1.8627854600179339,3.0684838363080034,1.9610523003360414,,,7.323837476239963,32.357666919346684,1.0709162877108769,5.17899155629052,1.1225973122152753
2006-02-28,1.771324884718887,3.23717624664927,2.119076101722577,1.910242624399461,3.7374341681711423,1.281205289004963,1.9445758136410376,1.9011355965270855,1.8990511986341443,4.1253750130769,5.372454729834915,2.8596684130162404,4.469369931445742,3.2625838558058327,,,7.0669541143620265,30.659555190030616,0.29267327464235304,1.4753141578748261,0.4323889604592389
2006-03-31,5.389229047959503,8.293126137641941,6.641865599722663,5.874469082442809,9.271649802011389,1.6736278131424764,2.958290923107414,3.2490772303752458,2.784391170082429,3.586393242114452,5.581756615361224,3.701639245154633,5.377329349796157,3.73925858153802,,,7.402590367910251,32.7902500097688,1.4882577509425992,4.242013568612606,1.3479655044702608
2006-04-30,4.706329843801555,7.025020878090964,4.616417271645904,3.8741992553252684,8.00353996012872,2.360096055060853,3.8871716247400507,4.563219424755654,3.9431841889069097,5.530949363736554,7.183259693971351,5.725118152485578,7.50853694406965,5.724261452608038,,,7.262415329679963,34.93187104608964,0.4671159557311066,5.39568298123143,1.328697663414462
2006-05-31,0.8739870018858281,1.1552097185325683,1.0134759568116758,0.6626590231738527,1.252515510514092,2.6342843709375443,5.320841651937703,3.1853135693776564,3.966097559141566,10.817942231357623,15.350056010378005,9.68333849382742,13.63896284096025,10.5084790402022,,,4.502963496906993,29.929115636436755,0.027488501821988212,0.7466914608306672,0.056956096432246625
2006-06-30,0.040911154901429596,0.09687566699578334,0.029300341480533794,0.13732153524160504,0.09289091981653293,1.9995838090032558,4.333736844573802,1.4462920845551155,2.68209616937766,12.738128021833115,19.513598556260586,11.523789397877053,16.955608656666907,12.344384095272163,,,2.8433585378605177,25.639155083200368,0.00025903740989803917,0.27207397473213446,0.012852739236597069
2006-07-31,0.004192822854303483,0.04251348785991091,0.0005347431755534531,0.04304124523042635,0.06043136834378992,1.4372335360104194,2.512512640344904,0.6302044615554236,1.1576949096246556,13.424235233775912,23.148422359127483,12.375297605571568,20.28564125728207,13.387735164670609,,,1.9956364614262463,22.08733576105083,0.0,0.18140665028738165,0.009442135663208942
2006-08-31,0.0007831564187291997,0.018201987231195423,0.0,0.06759279848356908,0.07821345744442855,1.7446010302075199,0.897304433690734,0.3492245938317314,0.3858460291980098,12.187294979224832,20.01930198452871,10.557853578565012,17.96183057110922,10.976763740546195,,,1.571957083142425,20.095651245308265,0.0,0.13794642032597323,0.008025560950427522
2006-09-30,0.00024655595439934035,0.013343109004602503,0.0,0.19586031593518458,0.004435004821464709,1.212722575373914,0.35180186155035503,0.22724975152726248,0.1740104026087564,9.392530857785411,16.69043827324055,7.945254454439124,14.95509843753394,8.917219690009965,,,1.3091348293138072,19.19910130451647,0.0,0.10968512153318906,0.00735598805794793
2006-10-31,0.302645417257281,0.44741025982587523,0.2993576879109417,0.5334809027297575,0.4843789473877478,0.6835678376894117,0.4604147512819958,0.4574186025937292,0.45811641658108493,5.734505290284401,10.63759395609181,4.971251359338307,9.54490018892656,5.413666775441753,,,1.1269548817383905,19.03716202079118,0.0008362397818627454,0.10155573227560337,0.017288501192323554
2006-11-30,1.1796798074385597,2.2877705347736454,1.3326700236727298,1.8157754609434118,2.6682427155373403,0.6717017707086543,0.7458344390476822,1.1929868605402396,0.6723180501816267,3.1983321577270214,5.350176867571772,2.4877743452625674,4.977056276812113,2.763954205909434,,,1.541769895995834,20.406668237907475,0.06573345244435293,0.20696979684768935,0.12288358595494508
2006-12-31,2.6416853523794654,4.274396446441746,3.0260554862212916,3.0506701211937193,4.88348310768997,0.5921285975103783,0.8571411959616129,1.4527319461196522,1.0214031489853712,2.5133117616760177,3.734842690055347,1.799812463862648,3.1550271471299305,2.1099801800843996,,,3.147785162077766,22.74062899314211,0.12668430660924718,0.6270332868199362,0.29102568435638654
2007-01-31,0.47381848273058325,0.8696994777243419,0.4905475627225963,0.6732917406814813,1.2083371725357828,0.4896161109952388,1.1317814946900282,0.6711151307381089,0.870967469260131,2.1685213360907483,4.8706838108191866,1.7617830370987604,3.4323620354745032,2.5664376170794725,,,2.9504889115708237,24.827952736197062,0.024505516998200125,0.5887032144267583,0.04499022909148858
2007-02-28,3.406940989796757,6.437151005604601,4.078406144598686,3.8344641889830826,6.924993392039697,1.0710014851677672,1.4725493130719605,1.8868660064004672,1.5037628501220435,3.087864575664507,3.9553087779059823,2.425795767999191,3.9900640898697297,2.70211179990787,,,4.403223002983404,27.216676752511894,0.20043928615910142,1.5036469317900334,0.46398885995057004
2007-03-31,0.5995961206464109,0.805259559904435,0.6439515826655186,1.0285695771655086,0.7786299390872973,1.9790549103918182,3.2784910047036138,1.2173103646015504,2.577380803819289,7.693512841429396,9.16673340831271,5.328384228807694,8.123324965701348,6.100391303323324,,,3.3959220903811516,27.11881141972019,0.017657246748847145,0.6820711290999886,0.08717013723676159
2007-04-30,1.2320114007421104,1.8561198930909644,1.3516672081579517,1.488916478737514,2.035686192525618,1.4841395363375127,3.6867763602784933,1.6727269334746468,2.44618505576579,6.559521580027428,12.49368367214424,6.911647293160124,10.852984066305199,7.775817892607249,,,2.8362986578514318,24.817216484497408,0.06076454790759234,0.2850251217310186,0.12415099580105528
2007-05-31,0.22741227429605768,0.3385017707416714,0.27723061815385996,0.3381976834745399,0.541775352439674,1.8075026409390968,2.977477233589985,0.6406233500286215,1.4541327318086832,11.792515257161787,19.865371807524863,10.14858911589735,16.543261144389334,11.271798322008047,,,2.0553212466894806,22.403641565183797,0.006807531454984315,0.16740590547184497,0.021082329946027094
2007-06-30,0.022874367734046698,0.09470991722537923,0.02277556652768184,0.15235476562857675,0.11817166461829239,1.8492629046376585,1.5184952788299475,0.28666442804030684,0.6072700233938878,13.397445692487574,22.48758166459258,11.598353476932976,19.241519680813315,12.641972222500018,,,1.5334750416775529,20.089669856270838,0.0,0.1064819205935222,0.010941940680636184
2007-07-31,0.1353162575593894,0.14756869214803134,0.15432635386953608,0.047206368828320036,0.10010767456496127,1.8302609695427268,0.8075551519321957,0.2789284286760303,0.2659804032698902,13.220222000431699,22.850675607325545,12.167756872657774,20.348409369807474,12.910383808167726,,,1.236353950585073,18.687479487323223,0.0030695264157764653,0.08285175406959072,0.00839568079645114
2007-08-31,0.01742371565433486,0.05424437494728266,0.00988744499116112,0.06854129601782741,0.08470521553961131,1.5451018957021634,0.43872749209515916,0.18798628979695672,0.1449517964308278,12.367195975928789,20.702717691336662,10.822775140004353,19.129176704336167,12.098819361433625,,,1.0516479772515388,17.91355371484449,1.9504015372549023e-05,0.06898020251048041,0.007251102187504434
