,0
2011-03-31,-2.08880906080896
2011-04-30,-1.1370042348042242
2011-05-31,0.17876195101291392
2011-06-30,1.31120826867456
2011-07-31,1.725226559830916
2011-08-31,1.4900458356279085
2011-09-30,0.657187370912755
2011-10-31,0.5951835286653274
2011-11-30,0.32300730314807047
2011-12-31,0.2878028968566379
2012-01-31,-0.10713931097085538
2012-02-29,-0.04886324417052246
2012-03-31,-0.30429929829434665
2012-04-30,-0.5072186609809917
2012-05-31,0.7389824389464772
2012-06-30,0.947385887990592
2012-07-31,1.2235211063689335
2012-08-31,1.099467757953941
2012-09-30,0.49607981026306536
2012-10-31,0.43787994313469114
2012-11-30,0.2949189661486849
2012-12-31,-1.6563441446727887
2013-01-31,-0.6788699188893144
2013-02-28,-0.046538598988471014
2013-03-31,0.18961627079027632
